hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_weekdays_nights,adults,children,babies,meal,city,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status
Resort Hotel,0,2,2017,September,28,5,1,0,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,167.0,0,1,Check-Out
Resort Hotel,0,44,2017,September,28,5,2,0,3,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,3,No Deposit,240.0,,0,Personal,225.0,2,0,Check-Out
Resort Hotel,0,80,2017,September,28,5,2,0,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,97.0,1,0,Check-Out
Resort Hotel,0,97,2017,September,28,5,2,2,2,0.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,87.3,0,2,Check-Out
Resort Hotel,0,109,2017,September,28,5,2,3,2,1.0,0,Breakfast,Kota Jakarta Timur,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,85.59,1,2,Check-Out
Resort Hotel,0,30,2017,September,28,5,2,3,2,0.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,123.0,0,0,Check-Out
Resort Hotel,0,64,2017,September,28,5,2,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,107.0,0,0,Check-Out
Resort Hotel,0,39,2017,September,28,5,2,4,2,0.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,163.0,0,0,Check-Out
Resort Hotel,0,90,2017,September,28,5,2,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,82.0,0,0,Check-Out
Resort Hotel,1,34,2017,September,28,5,2,4,2,2.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,163.0,0,0,Canceled
Resort Hotel,1,93,2017,September,28,5,2,5,2,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,15.0,,0,Personal,105.5,0,0,Canceled
Resort Hotel,0,97,2017,September,28,5,2,5,2,2.0,0,Dinner,Kota Denpasar,Direct,Direct,0,0,0,1,No Deposit,250.0,,0,Personal,164.2,1,1,Check-Out
Resort Hotel,0,29,2017,September,28,5,2,5,2,0.0,0,Breakfast,Kota Malang,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,97.29,0,1,Check-Out
Resort Hotel,1,101,2017,September,28,5,2,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,114.0,0,1,Canceled
Resort Hotel,0,27,2017,September,28,5,2,5,2,0.0,0,Breakfast,Kota Batu,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,175.0,,0,Personal,98.4,0,0,Check-Out
Resort Hotel,0,8,2017,September,28,5,4,5,2,2.0,0,Breakfast,Kabupaten Sumedang,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,175.0,1,1,Check-Out
Resort Hotel,0,82,2017,September,28,5,4,6,2,0.0,0,Breakfast,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,5.0,,0,Personal,63.6,1,2,Check-Out
Resort Hotel,0,94,2017,September,28,5,4,6,3,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,3,No Deposit,,,0,Personal,124.45,1,1,Check-Out
Resort Hotel,0,110,2017,September,28,5,4,7,2,0.0,0,Breakfast,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,40.0,,0,Contract,110.7,0,0,Check-Out
Resort Hotel,0,96,2017,September,28,5,4,10,1,0.0,0,Dinner,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,40.0,,0,Contract,74.07,0,0,Check-Out
Resort Hotel,0,79,2017,September,28,5,4,10,2,0.0,0,Dinner,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,243.0,,0,Contract,134.1,0,0,Check-Out
Resort Hotel,0,115,2017,September,28,6,1,4,2,2.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,167.0,0,0,Check-Out
Resort Hotel,0,111,2017,September,28,6,1,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,123.0,0,2,Check-Out
Resort Hotel,0,51,2017,September,28,6,1,3,2,0.0,0,Breakfast,Kabupaten Sleman,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,117.81,1,2,Check-Out
Resort Hotel,0,94,2017,September,28,6,1,3,3,0.0,0,Breakfast,Kota Jakarta Timur,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,96.0,,0,Personal,171.32,0,1,Check-Out
Resort Hotel,0,81,2017,September,28,6,1,3,2,2.0,0,Dinner,Kabupaten Sumedang,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,210.0,1,0,Check-Out
Resort Hotel,0,84,2017,September,28,6,1,3,2,0.0,1,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,97.0,0,2,Check-Out
Resort Hotel,0,51,2017,September,28,6,1,3,3,0.0,0,Breakfast,Kabupaten Sleman,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,117.81,0,2,Check-Out
Resort Hotel,0,111,2017,September,28,6,0,0,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,0.0,0,2,Check-Out
Resort Hotel,0,0,2017,September,28,6,0,0,1,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,0.0,0,0,Check-Out
Resort Hotel,0,2,2017,September,28,6,1,0,2,1.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,131.0,0,0,Check-Out
Resort Hotel,0,7,2017,September,28,6,1,1,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,98.0,0,2,Check-Out
Resort Hotel,0,98,2017,September,28,6,1,1,2,0.0,0,Breakfast,Kabupaten Sleman,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,87.3,1,1,Check-Out
Resort Hotel,0,95,2017,September,28,6,1,2,2,0.0,0,Breakfast,Kabupaten Purwakarta,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,97.0,0,1,Check-Out
Resort Hotel,1,48,2017,September,28,6,1,3,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,167.0,0,0,Canceled
Resort Hotel,0,66,2017,September,28,6,1,3,2,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,175.0,,0,Personal,91.5,0,0,Check-Out
Resort Hotel,0,104,2017,September,28,6,1,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,73.8,0,1,Check-Out
Resort Hotel,0,28,2017,September,28,6,1,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,123.0,0,0,Check-Out
Resort Hotel,0,34,2017,September,28,6,1,4,2,0.0,0,Dinner,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,175.0,1,0,Check-Out
Resort Hotel,0,98,2017,September,28,6,1,5,2,0.0,0,Dinner,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,117.8,1,1,Check-Out
Resort Hotel,0,104,2017,September,28,6,1,5,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,117.63,0,0,Check-Out
Resort Hotel,0,68,2017,September,28,6,2,5,2,2.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,185.0,0,0,Check-Out
Resort Hotel,1,86,2017,September,28,6,2,5,1,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,175.0,,0,Personal,71.0,0,1,Canceled
Resort Hotel,0,258,2017,September,28,6,2,5,2,0.0,0,Breakfast,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,2.0,,0,Contract,47.25,0,0,Check-Out
Resort Hotel,0,111,2017,September,28,6,3,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,151.0,0,1,Check-Out
Resort Hotel,1,94,2017,September,28,6,3,7,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,87.3,0,0,Canceled
Resort Hotel,0,112,2017,September,28,6,3,7,2,0.0,0,Breakfast,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,242.0,,0,Personal,120.6,0,1,Check-Out
Resort Hotel,0,100,2017,September,28,6,3,7,2,0.0,0,Breakfast,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,1,No Deposit,241.0,,0,Personal,63.86,0,1,Check-Out
Resort Hotel,0,33,2017,September,28,6,3,7,2,0.0,0,Dinner,Kota Denpasar,Direct,Direct,0,0,0,5,No Deposit,250.0,,0,Personal,157.1,0,1,Check-Out
Resort Hotel,0,97,2017,September,28,6,3,7,2,0.0,0,Dinner,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,156.0,,0,Contract,91.37,0,2,Check-Out
Resort Hotel,0,80,2017,September,28,6,3,8,1,0.0,0,Breakfast,Kota Yogyakarta,Direct,Direct,0,0,0,1,No Deposit,,,0,Personal,73.0,0,0,Check-Out
Resort Hotel,0,90,2017,September,28,6,4,10,2,0.0,0,Breakfast,Kabupaten Kepulauan Seribu,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,8.0,,0,Contract,110.7,0,0,Check-Out
Resort Hotel,0,111,2017,September,28,6,4,10,2,0.0,0,Breakfast,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,40.0,,0,Contract,93.6,0,0,Check-Out
Resort Hotel,0,65,2017,September,28,6,2,5,2,0.0,0,Breakfast,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,127.0,,0,Personal,83.5,0,0,Check-Out
Resort Hotel,1,67,2017,September,28,7,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,73.8,0,1,Canceled
Resort Hotel,0,55,2017,September,28,7,0,3,2,0.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,82.0,1,2,Check-Out
Resort Hotel,0,21,2017,September,28,7,0,3,2,1.0,0,Dinner,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,185.5,0,1,Check-Out
Resort Hotel,0,8,2017,September,28,7,0,0,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,0.0,0,1,Check-Out
Resort Hotel,0,8,2017,September,28,7,0,0,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,0.0,0,1,Check-Out
Resort Hotel,0,0,2017,September,28,7,0,1,1,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,109.8,0,3,Check-Out
Resort Hotel,0,0,2017,September,28,7,0,1,3,0.0,0,Dinner,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,195.0,1,0,Check-Out
Resort Hotel,0,0,2017,September,28,7,0,1,1,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,109.8,0,3,Check-Out
Resort Hotel,0,8,2017,September,28,7,0,4,3,2.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,2,No Deposit,240.0,,0,Personal,193.0,0,1,Check-Out
Resort Hotel,0,66,2017,September,28,7,0,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,97.0,0,2,Check-Out
Resort Hotel,0,88,2017,September,28,7,0,4,3,0.0,0,Dinner,Kabupaten Sleman,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,95.0,,0,Personal,150.0,0,1,Check-Out
Resort Hotel,0,0,2017,September,28,7,0,4,2,0.0,0,Breakfast,Kabupaten Belitung,Direct,Direct,0,0,0,2,No Deposit,,,0,Personal,98.0,0,0,Check-Out
Resort Hotel,1,43,2017,September,28,7,0,5,2,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,134.0,,0,Personal,91.5,0,0,Canceled
Resort Hotel,1,88,2017,September,28,7,2,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,139.0,0,2,Canceled
Resort Hotel,0,54,2017,September,28,7,2,5,2,0.0,0,Breakfast,Kota Malang,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,8.0,,0,Personal,79.5,0,0,Check-Out
Resort Hotel,1,292,2017,September,28,7,2,5,2,0.0,0,Breakfast,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,2.0,,0,Contract,47.25,0,0,Canceled
Resort Hotel,0,112,2017,September,28,7,4,10,2,0.0,0,Dinner,Kota Malang,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,156.0,,0,Contract,126.65,0,1,Check-Out
Resort Hotel,0,68,2017,September,28,8,0,3,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,107.0,0,1,Check-Out
Resort Hotel,0,7,2017,September,28,8,0,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,131.0,1,2,Check-Out
Resort Hotel,0,1,2017,September,28,8,0,4,2,0.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,131.0,1,1,Check-Out
Resort Hotel,1,113,2017,September,28,8,0,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,123.0,0,1,Canceled
Resort Hotel,0,5,2017,September,28,8,0,4,2,0.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,146.0,0,1,Check-Out
Resort Hotel,0,83,2017,September,28,8,0,4,2,0.0,0,Breakfast,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,105.0,,0,Personal,110.7,0,1,Check-Out
Resort Hotel,1,105,2017,September,28,8,0,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,73.8,0,1,Canceled
Resort Hotel,0,0,2017,September,28,8,0,1,1,0.0,0,Breakfast,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,146.0,,0,Personal,61.0,0,0,Check-Out
Resort Hotel,1,1,2017,September,28,8,0,1,2,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,0,0,0,0,No Deposit,,110.0,0,Personal,104.72,0,1,Canceled
Resort Hotel,1,1,2017,September,28,8,0,1,2,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,0,0,0,0,No Deposit,,110.0,0,Personal,104.72,0,1,Canceled
Resort Hotel,0,1,2017,September,28,8,0,2,2,0.0,0,Breakfast,Kabupaten Sumedang,Corporate,Corporate,0,0,0,0,No Deposit,,110.0,0,Personal,104.72,1,1,Check-Out
Resort Hotel,1,102,2017,September,28,8,1,4,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,9.0,,0,Personal,66.42,0,1,Canceled
Resort Hotel,0,113,2017,September,28,8,2,4,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,1,No Deposit,250.0,,0,Personal,77.96,1,1,Check-Out
Resort Hotel,1,280,2017,September,28,8,2,5,2,1.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,40.0,,0,Contract,112.0,0,1,Canceled
Resort Hotel,0,96,2017,September,28,8,2,5,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,107.0,0,1,Check-Out
Resort Hotel,0,394,2017,September,28,8,2,5,2,0.0,0,Dinner,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,40.0,,0,Contract,89.68,0,0,Check-Out
Resort Hotel,0,33,2017,September,28,8,2,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,155.0,0,0,Check-Out
Resort Hotel,0,82,2017,September,28,8,2,6,3,0.0,0,Breakfast,Kota Malang,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,112.0,0,1,Check-Out
Resort Hotel,0,100,2017,September,28,8,2,7,3,0.0,0,Breakfast,Kota Jakarta Pusat,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Family,130.1,0,3,Check-Out
Resort Hotel,0,100,2017,September,28,8,2,7,2,0.0,0,Breakfast,Kota Jakarta Pusat,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Family,100.1,0,2,Check-Out
Resort Hotel,0,17,2017,September,28,9,0,1,2,2.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,242.0,,0,Personal,123.0,0,3,Check-Out
Resort Hotel,0,68,2017,September,28,9,0,2,3,0.0,0,Breakfast,Kota Tangerang,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,124.0,1,1,Check-Out
Resort Hotel,0,12,2017,September,28,9,0,2,2,2.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,2,No Deposit,,,0,Personal,146.0,1,0,Check-Out
Resort Hotel,1,77,2017,September,28,9,0,3,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,97.0,0,0,Canceled
Resort Hotel,1,24,2017,September,28,9,0,3,2,2.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,242.0,,0,Personal,123.0,0,1,Canceled
Resort Hotel,1,44,2017,September,28,9,0,3,2,2.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,153.0,0,0,Canceled
Resort Hotel,0,78,2017,September,28,9,0,3,2,0.0,1,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,82.0,0,2,Check-Out
Resort Hotel,1,17,2017,September,28,9,1,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,105.08,0,0,Canceled
Resort Hotel,1,103,2017,September,28,9,1,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,65.42,0,0,Canceled
Resort Hotel,0,16,2017,September,28,9,1,3,1,0.0,0,Breakfast,Kota Jakarta Selatan,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,98.0,0,1,Check-Out
Resort Hotel,0,14,2017,September,28,9,2,3,2,0.0,0,Breakfast,Kota Surabaya,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,75.46,1,1,Check-Out
Resort Hotel,0,77,2017,September,28,9,2,3,2,0.0,0,Breakfast,Kota Bogor,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,177.0,,0,Personal,65.5,0,0,Check-Out
Resort Hotel,0,90,2017,September,28,9,2,5,2,0.0,0,Breakfast,Kota Yogyakarta,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,6.0,,0,Personal,90.95,0,0,Check-Out
Resort Hotel,0,90,2017,September,28,9,2,5,2,0.0,0,Breakfast,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,40.0,,0,Contract,93.6,0,0,Check-Out
Resort Hotel,0,90,2017,September,28,9,2,5,2,0.0,0,Breakfast,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,143.0,,0,Contract,119.25,0,0,Check-Out
Resort Hotel,0,366,2017,September,28,9,2,5,2,0.0,0,Dinner,Kabupaten Bangka,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,40.0,,0,Contract,134.73,0,0,Check-Out
Resort Hotel,0,249,2017,September,28,9,2,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,112.0,0,1,Check-Out
Resort Hotel,1,69,2017,September,28,9,2,6,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,118.13,0,2,Canceled
Resort Hotel,0,10,2017,September,28,10,0,1,2,0.0,0,Breakfast,Kabupaten Sleman,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,131.0,0,0,Check-Out
Resort Hotel,0,22,2017,September,28,10,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,88.2,0,0,Check-Out
Resort Hotel,0,91,2017,September,28,10,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,73.8,0,1,Check-Out
Resort Hotel,0,23,2017,September,28,10,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,98.0,0,0,Check-Out
Resort Hotel,0,11,2017,September,28,10,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,110.5,0,1,Check-Out
Resort Hotel,0,3,2017,September,28,10,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,131.0,0,1,Check-Out
Resort Hotel,0,13,2017,September,28,10,0,2,2,1.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,2,No Deposit,240.0,,0,Personal,185.0,1,1,Check-Out
Resort Hotel,0,108,2017,September,28,10,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,87.3,0,2,Check-Out
Resort Hotel,0,91,2017,September,28,10,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,73.8,0,1,Check-Out
Resort Hotel,0,37,2017,September,28,10,1,2,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,105.0,,0,Personal,120.0,0,1,Check-Out
Resort Hotel,0,21,2017,September,28,10,1,2,2,0.0,0,Breakfast,Kota Jakarta Utara,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,98.0,0,1,Check-Out
Resort Hotel,0,106,2017,September,28,10,1,2,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,96.3,0,2,Check-Out
Resort Hotel,0,30,2017,September,28,10,2,2,2,0.0,0,Full Board,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Family,197.0,0,1,Check-Out
Resort Hotel,0,30,2017,September,28,10,2,2,2,0.0,0,Full Board,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Family,197.0,0,1,Check-Out
Resort Hotel,1,51,2017,September,28,10,2,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,123.0,0,0,Canceled
Resort Hotel,0,79,2017,September,28,10,2,3,2,0.0,0,Breakfast,Kota Bogor,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,82.0,0,2,Check-Out
Resort Hotel,0,21,2017,September,28,10,2,3,2,0.0,2,Dinner,Kota Denpasar,Direct,Direct,0,0,0,1,No Deposit,250.0,,0,Personal,165.0,1,3,Check-Out
Resort Hotel,0,35,2017,September,28,10,2,3,2,2.0,0,Breakfast,Kota Gorontalo,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,149.4,0,0,Check-Out
Resort Hotel,0,78,2017,September,28,10,2,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,106.84,1,2,Check-Out
Resort Hotel,0,31,2017,September,28,10,2,5,2,0.0,0,Dinner,Kota Denpasar,Direct,Direct,0,0,0,1,No Deposit,250.0,,0,Personal,161.0,1,1,Check-Out
Resort Hotel,0,78,2017,September,28,10,2,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,134.43,0,2,Check-Out
Resort Hotel,0,78,2017,September,28,10,2,5,2,0.0,0,Dinner,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,240.0,,0,Personal,144.43,1,2,Check-Out
Resort Hotel,0,44,2017,September,28,10,2,5,1,0.0,0,Dinner,Kota Jakarta Selatan,Offline TA/TO,TA/TO,0,0,0,2,No Deposit,244.0,,0,Personal,152.0,0,0,Check-Out
Resort Hotel,0,34,2017,September,28,10,2,5,2,1.0,0,Dinner,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,125.54,0,3,Check-Out
Resort Hotel,0,87,2017,September,28,10,2,5,2,1.0,1,Full Board,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,5.0,,0,Personal,133.83,0,2,Check-Out
Resort Hotel,0,11,2017,September,28,10,2,6,3,1.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,250.0,,0,Personal,159.75,1,0,Check-Out
Resort Hotel,0,115,2017,September,28,10,2,7,2,0.0,0,Breakfast,Kota Malang,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,120.6,0,2,Check-Out
Resort Hotel,0,86,2017,September,28,10,3,7,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,240.0,,0,Personal,112.2,0,0,Check-Out
Resort Hotel,0,41,2017,September,28,10,4,7,2,0.0,1,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,110.6,0,0,Check-Out
Resort Hotel,0,32,2017,September,28,10,4,9,2,0.0,0,Breakfast,Kota Jakarta Pusat,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,105.9,0,0,Check-Out
Resort Hotel,0,34,2017,September,28,10,2,5,2,1.0,0,Dinner,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,241.0,,0,Personal,95.27,0,3,Check-Out
